"","Names","scores"
"1","p__Deinococcota",-2.21577814950213
"2","p__Actinobacteriota",-1.57798571320576
"3","p__Bacteroidota",-0.998023562703957
"4","p__Patescibacteria",-0.801134457632124
"5","p__Verrucomicrobiota",-0.490109182406311
"6","p__Bdellovibrionota",0.738740757555579
"7","p__Firmicutes",1.22345156031545
