"","Names","scores"
"1","o__Enterobacterales",-2.21759367097268
"2","o__Thermales",-2.19569049761759
"3","o__Flavobacteriales",-1.20504650587578
"4","o__Sphingobacteriales",-1.06453211818006
"5","o__Candidatus_Kaiserbacteria",-0.162421620057519
"6","o__Bdellovibrionales",0.301956907175495
"7","o__Saccharimonadales",0.625633187077296
"8","o__Oligoflexales",0.742537694420873
"9","o__0319.6G20",0.826951783514591
"10","o__Pseudomonadales",2.08020192726327
